Time (h);U1 (V);U2 (V);U3 (V);U4 (V);U5 (V);Utot (V);J (A/cmｲ);I (A);TinH2 (ｰC);ToutH2 (ｰC);TinAIR (ｰC);ToutAIR (ｰC);TinWAT (ｰC);ToutWAT (ｰC);PinAIR (mbara);PoutAIR (mbara);PoutH2 (mbara);PinH2 (mbara);DinH2 (l/mn);DoutH2 (l/mn);DinAIR (l/mn);DoutAIR (l/mn);DWAT (l/mn);HrAIRFC (%)
665,3543208;0,647;0,643;0,642;0,64;0,631;3,148;0,70061;70,061;28,875;39,054;46,639;51,111;53,65;55,468;1299,986;1266,7;1296,365;1284,401;4,795;2,046;23,038;21,209;2,048;52,425
665,3627094;0,648;0,643;0,641;0,64;0,63;3,146;0,70061;70,061;28,884;38,915;46,576;51,085;53,55;55,362;1299,872;1266,7;1301,612;1289,755;4,793;2,068;23,036;21,215;2,02;52,491
665,3710992;0,648;0,643;0,641;0,641;0,631;3,145;0,70061;70,061;28,878;39,086;46,538;51,128;53,67;55,446;1298,848;1266,415;1305,091;1293,457;4,812;2,09;23,108;21,196;2,027;52,276
665,3794889;0,648;0,644;0,642;0,64;0,63;3,149;0,70056;70,056;28,867;39,234;46,553;51,126;53,7;55,488;1298,791;1266,529;1301,156;1289,527;4,795;2,171;23,036;21,211;2,031;52,21
665,3878792;0,648;0,642;0,64;0,64;0,63;3,144;0,70066;70,066;28,859;39,079;46,52;51,079;53,01;55,241;1298,734;1265,675;1296,765;1284,686;4,795;2,125;23,038;21,211;2,028;52,66
665,3962747;0,647;0,643;0,642;0,64;0,63;3,146;0,70061;70,061;28,852;39,063;46,512;51,04;53,618;55,421;1298,905;1266,529;1294,369;1282,066;4,796;2,126;23,036;21,209;2,039;52,301
665,4046581;0,647;0,643;0,642;0,64;0,63;3,146;0,70061;70,061;28,844;38,925;46,517;51,063;53,605;55,435;1303,399;1271,024;1299,445;1287,363;4,794;2,067;23,038;20,94;2,04;52,243
665,4130475;0,648;0,643;0,642;0,64;0,63;3,148;0,70061;70,061;28,861;38,903;46,513;51,021;53,648;55,463;1302,546;1270,114;1303,209;1291,236;4,792;2,09;23,038;21,211;2,042;52,184
665,4214375;0,648;0,643;0,641;0,64;0,63;3,145;0,70056;70,056;28,852;38,947;46,498;51,126;53,692;55,495;1299,588;1267,382;1305,661;1293,457;4,795;2,089;23,038;21,206;2,041;52,003
665,4298294;0,647;0,642;0,641;0,639;0,63;3,143;0,70061;70,061;28,867;38,881;46,452;51,028;53,461;55,155;1299,019;1266,87;1300,129;1288,331;4,793;2,139;23,036;21,206;2,031;52,899
665,4382167;0,647;0,643;0,642;0,639;0,63;3,144;0,70061;70,061;28,865;38,864;46,469;51,061;53,583;55,406;1298,962;1266,756;1296,879;1284,23;4,795;2,126;23,036;21,139;2,035;52,248
665,4466069;0,647;0,643;0,642;0,64;0,63;3,145;0,70061;70,061;28,856;39,202;46,494;51,086;53,592;55,425;1294,468;1261,009;1294,312;1282,009;4,793;2,126;23,038;21,331;2,038;52,179
665,4549967;0,648;0,644;0,641;0,64;0,63;3,148;0,70066;70,066;28,855;38,999;46,506;51,098;53,648;55,46;1302,034;1268,976;1300,015;1288,388;4,793;2,026;23,036;21,208;2,042;52,111
665,4633861;0,648;0,643;0,642;0,64;0,63;3,149;0,70061;70,061;28,844;38,883;46,477;51,134;53,676;55,496;1300,782;1268,748;1305,718;1294,54;4,795;2,068;23,036;21,208;2,011;52,001
665,4717764;0,647;0,643;0,642;0,639;0,63;3,144;0,70061;70,061;28,85;38,839;46,503;51,081;53,597;55,403;1300,1;1268,236;1300,529;1288,559;4,793;2,148;23,036;21,209;2,027;52,253
665,4801672;0,648;0,643;0,641;0,64;0,631;3,147;0,70061;70,061;28,844;38,981;46,497;51,083;53,631;55,448;1301,408;1268,748;1297,734;1285,426;4,794;2,126;23,038;21,213;2,031;52,078
665,4885575;0,648;0,644;0,642;0,64;0,63;3,147;0,70061;70,061;28,85;38,89;46,483;51,119;53,679;55,473;1302,147;1269,659;1295,339;1282,977;4,795;2,106;23,038;21,274;2,034;51,918
665,4969456;0,648;0,643;0,642;0,639;0,63;3,145;0,70061;70,061;28,838;38,748;46,492;50,997;53,41;55,11;1301,124;1268,862;1296,936;1284,515;4,796;2,026;23,038;21,209;2,031;52,8
665,5053347;0,648;0,644;0,642;0,64;0,63;3,149;0,70066;70,066;28,824;38,786;46,504;51,034;53,556;55,4;1301,18;1268,862;1303,38;1291,635;4,793;2,068;23,036;21,213;2,038;52,193
665,513725;0,647;0,644;0,641;0,64;0,63;3,145;0,70061;70,061;28,842;39,055;46,572;51,07;53,577;55,383;1302,034;1269,374;1304,578;1292,204;4,795;2,17;23,036;21,266;2,038;52,209
665,522115;0,648;0,643;0,64;0,64;0,63;3,145;0,70061;70,061;28,833;38,769;46,608;51,071;53,628;55,428;1300,782;1267,724;1298,704;1285,426;4,795;2,149;23,11;21,204;2,041;52,116
665,5305042;0,648;0,643;0,641;0,64;0,631;3,145;0,70066;70,066;28,835;38,892;46,567;51,063;53,652;55,467;1301,237;1268,122;1295,339;1282,407;4,794;2,117;23,038;21,208;2,043;52,005
665,5388944;0,649;0,644;0,641;0,64;0,631;3,149;0,70071;70,071;28,829;38,714;46,572;51,093;53,671;55,503;1302,09;1269,602;1297,791;1285,255;4,79;2,046;23,036;21,278;1,998;51,943
665,5472853;0,649;0,643;0,641;0,639;0,63;3,148;0,70061;70,061;28,845;38,789;46,569;51,023;53,574;55,353;1301,124;1268,122;1302,753;1290,667;4,795;2,085;23,036;21,211;2,046;52,282
665,5556736;0,648;0,643;0,642;0,64;0,63;3,149;0,70066;70,066;28,845;38,771;46,529;51,058;53,612;55,424;1301,124;1268,634;1305,946;1294,198;4,793;2,089;23,038;21,209;2,047;52,079
665,5640644;0,647;0,643;0,641;0,64;0,63;3,146;0,70061;70,061;28,83;39,014;46,562;51,094;53,654;55,46;1300,839;1267,667;1300,186;1288,502;4,777;2,149;23,038;21,209;2,046;52,002
665,5724531;0,648;0,643;0,64;0,639;0,63;3,144;0,70061;70,061;28,832;38,901;46,547;51,163;53,655;55,496;1299,815;1267,496;1296,993;1284,401;4,794;2,127;23,036;21,211;2,004;51,924
665,5808431;0,647;0,643;0,642;0,64;0,63;3,146;0,70061;70,061;28,824;39,001;46,576;51,061;53,568;55,335;1300,043;1267,61;1294,712;1281,952;4,793;2,125;23,036;21,215;2,02;52,296
665,5892336;0,647;0,643;0,642;0,64;0,63;3,147;0,70061;70,061;28,827;38,828;46,558;51,099;53,582;55,421;1300,213;1267,667;1299,502;1286,679;4,795;2,068;23,036;21,141;2,023;52,176
665,5976219;0,648;0,644;0,642;0,639;0,63;3,149;0,70056;70,056;28,835;38,715;46,593;51,076;53,624;55,442;1303,057;1269,602;1303,095;1291,122;4,795;2,09;23,036;21,211;2,027;52,02
665,6060189;0,648;0,644;0,641;0,64;0,63;3,149;0,70061;70,061;28,815;38,931;46,613;51,108;53,582;55,491;1301,237;1267,781;1305,091;1293,401;4,793;2,09;23,036;21,208;1,988;51,903
665,6144033;0,648;0,644;0,64;0,64;0,63;3,147;0,70056;70,056;28,832;39,154;46,642;50,994;53,534;55,301;1301,18;1267,951;1301,156;1288,901;4,794;2,17;23,036;21,206;2,037;52,333
665,6227919;0,648;0,644;0,642;0,64;0,63;3,149;0,70061;70,061;28,819;39,048;46,588;51,101;53,528;55,37;1301,579;1269,659;1297,449;1284,401;4,795;2,126;23,038;21,209;2,039;52,196
665,6311817;0,648;0,643;0,641;0,641;0,63;3,148;0,70061;70,061;28,818;38,98;46,584;51,055;53,588;55,415;1301,977;1269,317;1294,312;1281,496;4,795;2,126;23,036;21,206;2,041;52,09
665,6395711;0,648;0,644;0,641;0,641;0,63;3,149;0,70061;70,061;28,823;38,911;46,553;51,04;53,633;55,444;1302,147;1269,09;1300,129;1287,989;4,797;2,067;23,036;21,211;2,042;51,993
665,6479614;0,649;0,644;0,64;0,641;0,63;3,149;0,70071;70,071;28,813;38,82;46,481;51,062;53,684;55,49;1301,237;1268,862;1304,578;1292,318;4,793;2,09;23,036;21,206;2,018;51,957
665,6563536;0,649;0,644;0,64;0,64;0,63;3,147;0,70066;70,066;28,813;39,152;46,411;51,068;53,619;55,419;1301,124;1269,317;1303,437;1291,122;4,794;2,191;23,036;21,213;2,023;52,025
665,6647411;0,648;0,643;0,642;0,64;0,631;3,149;0,70071;70,071;28,826;39,081;46,408;51,111;53,676;55,491;1299,986;1266,529;1297,62;1285,198;4,794;2,149;23,036;21,411;2,028;51,987
665,6731306;0,648;0,643;0,641;0,64;0,63;3,146;0,70061;70,061;28,823;38,964;46,402;51,083;53,569;55,36;1299,986;1267,382;1293,856;1281,496;4,797;2,128;23,034;21,211;2,028;52,3
665,6815228;0,648;0,643;0,641;0,64;0,63;3,148;0,70066;70,066;28,824;39,283;46,405;51,128;53,634;55,44;1299,929;1267,041;1300,015;1287,648;4,794;2,068;23,036;21,208;2,035;52,014
665,6899092;0,648;0,644;0,64;0,641;0,631;3,149;0,70056;70,056;28,823;38,762;46,396;51,093;53,665;55,438;1300,555;1267,724;1304,178;1291,578;4,795;2,09;23,034;21,211;2,037;52,005
665,6982994;0,648;0,644;0,642;0,641;0,631;3,149;0,70061;70,061;28,821;38,728;46,39;51,128;53,702;55,511;1299,588;1267,212;1305,034;1292,888;4,794;2,149;23,036;21,208;2,038;51,837
665,7066889;0,648;0,644;0,641;0,64;0,63;3,147;0,70061;70,061;28,812;38,977;46,393;51,052;53,571;55,306;1300,213;1267,496;1299,958;1286,907;4,793;2,128;23,038;21,213;2,022;52,405
665,7150792;0,648;0,644;0,641;0,64;0,63;3,146;0,70061;70,061;28,803;38,999;46,425;51,092;53,643;55,425;1300,612;1267,667;1296,365;1283,319;4,795;2,126;23,041;21,208;2,028;52,075
665,7234697;0,648;0,644;0,641;0,639;0,63;3,145;0,70061;70,061;28,792;38,775;46,432;51,136;53,655;55,458;1299,929;1267,781;1294,312;1280,87;4,797;2,107;23,036;21,206;2,031;51,947
665,7318586;0,648;0,644;0,64;0,639;0,63;3,146;0,70056;70,056;28,807;38,63;46,429;51,102;53,248;55,417;1299,474;1267,553;1301,84;1289,243;4,794;2,068;23,036;21,206;2,036;52,029
665,7402483;0,648;0,644;0,641;0,64;0,63;3,146;0,70061;70,061;28,809;38,531;46,408;51,073;53,618;55,388;1298,905;1266,7;1305,775;1293,457;4,795;2,09;23,075;21,211;2,042;52,147
665,7486386;0,648;0,644;0,641;0,64;0,631;3,147;0,70061;70,061;28,79;38,512;46,258;51,074;53,619;55,399;1299,872;1266,813;1300,129;1286,85;4,795;2,148;23,036;21,202;2,042;52,09
665,7570278;0,648;0,643;0,641;0,639;0,63;3,145;0,70056;70,056;28,794;38,694;46,122;51,079;53,68;55,454;1300,156;1267,61;1296,536;1283,319;4,793;2,142;23,036;21,268;2,042;52,017
665,7654183;0,648;0,643;0,641;0,639;0,63;3,145;0,70061;70,061;28,795;39,052;46,065;51,082;53,663;55,475;1299,929;1266,529;1294,312;1281,952;4,794;2,126;23,038;21,213;2,016;51,838
665,7738075;0,648;0,643;0,641;0,64;0,631;3,147;0,70061;70,061;28,797;38,846;46,032;51,067;53,686;55,465;1300,896;1267,61;1298,932;1286,736;4,795;2,068;23,036;21,2;2,022;51,936
665,7821964;0,649;0,643;0,641;0,639;0,63;3,145;0,70066;70,066;28,794;38,71;45,957;51,066;53,561;55,349;1301,01;1267,667;1302,353;1290,61;4,795;2,091;23,034;21,202;2,025;52,139
665,7905864;0,649;0,644;0,641;0,64;0,63;3,149;0,70066;70,066;28,794;38,934;45,923;51,101;53,682;55,452;1300,612;1268,464;1305,262;1292,546;4,795;2,088;23,038;21,206;2,031;51,931
665,7989769;0,649;0,643;0,641;0,639;0,63;3,146;0,70061;70,061;28,78;38,786;45,902;51,115;53,707;55,492;1300,725;1268,293;1301,27;1288,787;4,816;2,148;23,036;21,27;2,001;51,789
665,8073664;0,648;0,643;0,642;0,64;0,63;3,146;0,70061;70,061;28,789;38,703;45,9;51,068;53,669;55,428;1300,1;1267,667;1297,506;1284,287;4,795;2,126;23,036;21,208;2,027;51,964
665,8157589;0,648;0,643;0,643;0,64;0,631;3,149;0,70061;70,061;28,781;38,841;45,923;51,101;53,684;55,487;1301,351;1268,862;1294,655;1281,61;4,795;2,128;23,036;21,272;1,988;51,801
665,8241469;0,648;0,643;0,642;0,64;0,63;3,148;0,70066;70,066;28,769;38,742;45,995;51,059;53,627;55,374;1301,124;1268,805;1298,761;1285,369;4,796;2,068;23,036;21,208;2,031;52,138
665,8325356;0,648;0,644;0,641;0,639;0,63;3,147;0,70061;70,061;28,771;39,126;45,987;51,081;53,629;55,403;1300,839;1268,464;1301,042;1288,844;4,795;2,088;23,038;21,209;2,036;52,109
665,8409258;0,648;0,643;0,641;0,639;0,63;3,144;0,70061;70,061;28,775;38,827;45,997;51,11;53,676;55,441;1301,124;1268,407;1303,836;1292,147;4,794;2,09;23,036;21,208;2,038;52,007
665,8493183;0,648;0,644;0,642;0,64;0,631;3,149;0,70066;70,066;28,769;38,772;46,033;51,113;53,693;55,499;1301,067;1267,61;1305,661;1293,059;4,831;2,096;23,036;21,206;1,997;53,184
665,8577078;0,649;0,643;0,642;0,641;0,63;3,149;0,70061;70,061;28,775;39,046;46,067;51,12;53,674;55,462;1302,318;1268,862;1300,243;1288,217;4,793;2,149;23,036;21,265;2,027;53,218
665,8660961;0,648;0,643;0,642;0,641;0,63;3,149;0,70061;70,061;28,758;39,063;46,151;51,108;53,567;55,447;1300,441;1267,667;1296,765;1283,945;4,793;2,126;23,038;21,213;2,016;53,079
665,8745031;0,648;0,643;0,641;0,64;0,63;3,147;0,70061;70,061;28,769;38,901;46,128;51,214;53,685;55,473;1299,872;1267,895;1294,312;1282,009;4,795;2,127;23,038;21,208;2,022;52,96
665,8828736;0,648;0,643;0,64;0,64;0,63;3,145;0,70061;70,061;28,76;38,783;46,154;51,167;53,547;55,338;1301,351;1269,26;1299,958;1287,648;4,793;2,068;23,034;21,266;2,038;52,845
665,891265;0,648;0,644;0,641;0,64;0,63;3,145;0,70061;70,061;28,754;38,73;46,166;51,168;53,645;55,454;1300,1;1267,895;1303,437;1292,09;4,815;2,089;23,038;21,209;2,039;53,061
665,8996536;0,648;0,643;0,641;0,64;0,63;3,148;0,70066;70,066;28,754;38,746;46,151;51,175;53,673;55,488;1299,986;1268,122;1305,262;1293,401;4,794;2,134;23,041;21,206;2,039;52,254
665,9080433;0,648;0,643;0,64;0,64;0,63;3,145;0,70066;70,066;28,754;38,959;46,079;51,164;53,653;55,462;1301,465;1269,602;1298,875;1286,452;4,796;2,148;23,036;21,168;2,027;52,306
665,9164344;0,648;0,643;0,641;0,639;0,63;3,146;0,70061;70,061;28,763;39,334;46,094;51,121;53,587;55,422;1302,375;1269,943;1295,396;1282,635;4,794;2,126;23,041;21,204;2,031;52,277
665,9248233;0,648;0,644;0,641;0,639;0,631;3,148;0,70056;70,056;28,742;38,912;46,105;51,112;53,663;55,484;1301,92;1268,919;1297,221;1284,23;4,793;2,046;23,036;21,211;2,038;52,134
665,9332122;0,648;0,643;0,641;0,639;0,63;3,144;0,70061;70,061;28,746;38,878;46,084;50,984;53,52;55,238;1302,09;1269,716;1301,156;1288,958;4,793;2,089;23,034;21,204;2,038;52,765
665,9416025;0,648;0,643;0,642;0,64;0,63;3,147;0,70056;70,056;28,745;38,903;46,075;50,996;53,548;55,368;1302,375;1269,886;1304,464;1292,147;4,795;2,09;23,036;21,204;2,041;52,353
665,9499933;0,647;0,643;0,641;0,639;0,63;3,144;0,70066;70,066;28,746;38,876;46,082;50,994;53,559;55,371;1302,261;1268,862;1303,38;1290,553;4,795;2,17;23,036;21,204;2,042;52,377
665,9583847;0,648;0,644;0,641;0,639;0,63;3,146;0,70061;70,061;28,752;39,06;46,108;51,161;53,62;55,45;1302,659;1270,683;1299,16;1286,565;4,795;2,126;23,036;21,211;2,042;52,303
665,9667722;0,648;0,644;0,64;0,639;0,63;3,144;0,70061;70,061;28,769;39,502;46,111;51,128;53,646;55,467;1302,204;1269,602;1296,194;1283,376;4,795;2,128;23,036;21,211;2,025;52,11
665,9751619;0,648;0,643;0,642;0,64;0,631;3,148;0,70061;70,061;28,76;39,096;46,137;51,108;53,632;55,483;1302,09;1269,203;1294,312;1281,952;4,794;2,127;23,036;21,172;2,022;52,092
665,9835525;0,648;0,643;0,641;0,639;0,63;3,145;0,70061;70,061;28,76;39,305;46,137;51,048;53,449;55,24;1301,749;1269,033;1300,015;1287,648;4,794;2,068;23,036;21,213;2,028;52,662
665,9919408;0,648;0,643;0,641;0,64;0,63;3,148;0,70061;70,061;28,745;38,897;46,154;51,059;53,601;55,407;1302,659;1269,943;1303,608;1291,35;4,795;2,09;23,036;21,204;2,05;52,303
666,0003336;0,648;0,643;0,642;0,639;0,63;3,145;0,70056;70,056;28,748;39,012;46,14;51,119;53,623;55,426;1301,237;1268,805;1305,661;1293,799;4,794;2,121;23,036;21,209;2,05;52,152
666,0087214;0,648;0,644;0,641;0,64;0,63;3,148;0,70061;70,061;28,743;39,128;46,162;51,16;53,667;55,449;1302,887;1270,74;1299,559;1287,306;4,796;2,148;23,036;21,209;2,053;52,122
666,0171103;0,649;0,644;0,641;0,64;0,63;3,146;0,70061;70,061;28,74;39,021;46,163;51,173;53,7;55,476;1303,057;1270,398;1296,251;1283,888;4,793;2,126;23,036;21,208;2,054;52,062
666,0254994;0,648;0,642;0,64;0,639;0,63;3,144;0,70061;70,061;28,749;39,064;46,157;51,044;53,421;55,12;1302,716;1270,626;1294,312;1282,009;4,794;2,088;23,036;21,211;2,038;52,881
666,0338908;0,648;0,643;0,641;0,639;0,63;3,145;0,70061;70,061;28,745;38,937;46,13;51,063;53,579;55,387;1301,579;1269,602;1299,958;1287,648;4,815;2,075;23,032;21,209;2,042;52,128
666,0422806;0,648;0,642;0,642;0,64;0,63;3,148;0,70061;70,061;28,742;39,043;46,133;51,093;53,591;55,4;1302,261;1269,943;1303,665;1291,122;4,795;2,09;23,038;21,209;2,042;52,177
666,0506711;0,647;0,642;0,642;0,64;0,631;3,145;0,70061;70,061;28,738;38,872;46,157;51,105;53,638;55,4;1302,034;1269,033;1305,718;1293,23;4,792;2,109;23,038;21,208;2,042;52,158
666,0590603;0,648;0,642;0,642;0,639;0,63;3,147;0,70061;70,061;28,738;38,964;46,127;51,131;53,697;55,473;1302,261;1269,886;1299,445;1286,622;4,795;2,148;23,036;21,211;2,043;52,066
666,0674528;0,648;0,642;0,642;0,64;0,63;3,146;0,70061;70,061;28,732;38,888;46,171;51,171;53,497;55,498;1301,863;1269,773;1295,738;1283,205;4,796;2,126;23,036;21,209;2,008;51,979
666,0758417;0,648;0,642;0,643;0,64;0,631;3,146;0,70056;70,056;28,743;39,063;46,153;51,078;53,638;55,391;1301,579;1269,659;1295,567;1283,205;4,793;2,068;23,034;21,137;2,034;52,319
666,08423;0,648;0,642;0,642;0,64;0,63;3,144;0,70061;70,061;28,737;38,95;46,177;51,117;53,636;55,433;1301,124;1269,09;1300,015;1288,217;4,795;2,089;23,038;21,211;2,038;52,188
666,0926192;0,648;0,642;0,641;0,64;0,631;3,144;0,70056;70,056;28,732;38,904;46,214;51,101;53,667;55,473;1302,602;1269,829;1303,38;1291,578;4,799;2,089;23,036;21,211;2,038;52,069
666,1010106;0,648;0,643;0,643;0,64;0,631;3,149;0,70066;70,066;28,758;39,004;46,25;51,102;53,488;55,415;1303,342;1270,171;1305,547;1294,141;4,794;2,091;23,036;21,211;2,026;52,137
666,1093978;0,648;0,642;0,643;0,639;0,631;3,147;0,70071;70,071;28,742;38,944;46,29;51,106;53,659;55,459;1302,204;1269,488;1300,357;1288,73;4,773;2,147;23,036;21,211;2,036;52,009
666,1177875;0,649;0,643;0,643;0,639;0,631;3,15;0,70056;70,056;28,757;38,884;46,289;51,238;53,683;55,468;1303,342;1270,057;1297,449;1285,085;4,793;2,128;23,036;21,211;2,038;51,961
666,1261778;0,648;0,642;0,642;0,639;0,63;3,145;0,70061;70,061;28,757;39,956;46,309;51,099;53,467;55,208;1302,261;1270,228;1295,396;1282,18;4,816;2,127;23,039;21,211;2,02;52,679
666,1345686;0,649;0,642;0,642;0,64;0,631;3,147;0,70066;70,066;28,754;39,008;46,399;51,101;53,604;55,41;1302,147;1270,057;1297,734;1285,426;4,793;2,068;23,034;21,274;2,027;52,096
666,1429581;0,648;0,642;0,642;0,64;0,63;3,146;0,70056;70,056;28,742;38,887;46,228;51,084;53,626;55,426;1302,375;1270;1301,612;1289,755;4,815;2,077;23,034;21,208;2,031;52,095
666,1513458;0,648;0,642;0,642;0,64;0,631;3,148;0,70061;70,061;28,748;38,807;45,405;51,094;53,657;55,442;1303,342;1270,057;1304,521;1291,407;4,795;2,088;23,038;21,213;2,033;52,138
666,1597372;0,649;0,642;0,641;0,639;0,63;3,146;0,70061;70,061;28,752;38,806;45,197;51,134;53,708;55,473;1302,204;1269,829;1302,639;1290,154;4,793;2,171;23,036;21,211;2,034;51,99
666,1681283;0,649;0,642;0,642;0,638;0,63;3,146;0,70066;70,066;28,723;39,202;45,143;51,077;53,625;55,393;1303,171;1270,342;1297,449;1284,23;4,793;2,148;23,036;21,236;2,035;52,192
666,1765153;0,649;0,642;0,643;0,64;0,63;3,148;0,70061;70,061;28,726;38,873;45,145;51,179;53,689;55,477;1302,204;1270,171;1294,141;1281,097;4,793;2,127;23,036;21,206;2,023;51,985
666,184905;0,649;0,642;0,643;0,64;0,63;3,149;0,70061;70,061;28,74;38,893;45,137;51,126;53,706;55,468;1302,204;1270;1300,015;1287,819;4,815;2,068;23,038;21,211;2,027;51,982
666,1932953;0,648;0,642;0,642;0,64;0,63;3,145;0,70066;70,066;28,742;38,808;45,165;51,083;52,872;55,307;1302,83;1269,943;1303,494;1291,179;4,796;2,09;23,036;21,204;2,035;52,317
666,2016881;0,647;0,642;0,642;0,64;0,631;3,146;0,70061;70,061;28,734;40,284;45,229;50,915;53,617;55,361;1302,375;1269,374;1305,547;1293,685;4,797;2,129;23,036;21,209;2,042;52,193
666,2100775;0,648;0,642;0,642;0,639;0,63;3,144;0,70061;70,061;28,723;38,96;45,304;51,05;53,574;55,362;1301,465;1269,943;1299,103;1286,907;4,795;2,149;23,034;21,202;2,042;52,215
666,2184675;0,649;0,641;0,642;0,639;0,63;3,144;0,70061;70,061;28,737;38,859;45,31;51,057;53,623;55,393;1302,546;1270,342;1295,51;1283,034;4,793;2,126;23,036;21,266;2,044;52,064
666,2268544;0,649;0,642;0,642;0,64;0,63;3,148;0,70061;70,061;28,728;38,747;45,305;51,064;53,68;55,438;1302,261;1270,171;1297,62;1284,8;4,793;2,046;23,039;21,268;2,045;51,914
666,2352469;0,648;0,642;0,643;0,64;0,63;3,148;0,70061;70,061;28,723;38,833;45,316;51,087;53,7;55,497;1302,261;1269,773;1301,954;1290,154;4,815;2,089;23,034;21,27;1,999;51,857
666,2436333;0,648;0,642;0,643;0,64;0,63;3,145;0,70061;70,061;28,735;39,019;45,319;51,008;53,583;55,342;1302,375;1269,886;1305,034;1292,375;4,793;2,09;23,036;21,266;2,037;52,16
666,2520261;0,649;0,642;0,642;0,639;0,63;3,148;0,70061;70,061;28,738;39,191;45,335;51,004;53,626;55,446;1302,602;1269,773;1300,243;1288,16;4,793;2,148;23,032;21,209;2,038;51,935
666,2604136;0,648;0,642;0,642;0,639;0,63;3,146;0,70056;70,056;28,737;39,054;45,35;51,033;53,655;55,443;1303,057;1270,057;1296,251;1283,547;4,793;2,127;23,036;21,209;2,038;51,877
666,2688058;0,648;0,642;0,642;0,639;0,631;3,148;0,70066;70,066;28,746;38,94;45,356;51,054;53,708;55,49;1302,432;1269,943;1295,339;1282,464;4,794;2,051;23,038;21,215;2,035;51,848
666,2771928;0,648;0,642;0,642;0,64;0,631;3,147;0,70061;70,061;28,738;38,904;45,356;51,015;53,56;55,295;1302,375;1270,455;1300,7;1288,958;4,793;2,068;23,036;21,208;2,022;52,242
666,2855819;0,648;0,643;0,643;0,64;0,631;3,149;0,70056;70,056;28,74;39,066;45,391;51,03;53,605;55,414;1303,399;1271,081;1304,064;1292,489;4,791;2,09;23,036;21,274;2,027;52,005
666,2939725;0,648;0,642;0,643;0,64;0,63;3,148;0,70066;70,066;28,737;39,007;45,273;51,059;53,642;55,442;1302,261;1269,943;1304,578;1292,432;4,793;2,171;23,038;21,208;2,03;51,841
666,3023633;0,648;0,642;0,643;0,639;0,63;3,147;0,70061;70,061;28,738;38,919;45,163;51,09;53,682;55,452;1302,204;1269,431;1298,076;1285,654;4,794;2,148;23,036;21,202;2,031;51,902
666,3107547;0,647;0,642;0,643;0,64;0,63;3,145;0,70061;70,061;28,742;39,084;45,156;51,016;53,499;55,243;1302,659;1270,114;1294,94;1282,863;4,794;2,128;23,036;21,266;2,023;52,393
666,3191417;0,648;0,643;0,642;0,64;0,631;3,149;0,70066;70,066;28,742;39,125;45,153;51,139;53,596;55,405;1304,138;1272,106;1298,19;1285,597;4,796;2,068;23,036;21,276;2,031;52,006
666,32753;0,648;0,643;0,642;0,64;0,631;3,149;0,70061;70,061;28,743;38,928;45,203;51,116;53,626;55,42;1303,342;1271,309;1302,182;1289,869;4,794;2,089;23,034;21,27;2,033;51,952
666,3359208;0,648;0,642;0,642;0,64;0,631;3,145;0,70061;70,061;28,734;38,843;45,217;51,118;53,68;55,466;1302,261;1270,057;1304,578;1292,375;4,793;2,09;23,036;21,261;2,034;51,859
666,3359208;0,975;0,975;0,974;0,974;0,973;4,835;0,00025;0,025;27,008;36,179;45,92;50,456;56,464;55,458;1305,105;1270,171;1354,421;1337,885;4,796;5,138;23,038;22,47;2,087;49,731
666,3360756;0,976;0,976;0,975;0,975;0,975;4,842;0,00025;0,025;27,027;35,217;45,917;50,563;56,431;55,582;1304,479;1269,943;1350,942;1334,354;4,793;5,169;23,036;22,472;2,087;49,504
666,3362428;0,977;0,977;0,976;0,976;0,976;4,846;0,00025;0,025;27,012;34,797;45,913;50,624;56,33;55,675;1303,911;1269,943;1346,779;1331,05;4,793;5,218;23,036;22,472;2,092;49,32
666,3364061;0,978;0,978;0,977;0,977;0,976;4,852;0,00025;0,025;27,035;34,615;45,925;50,714;56,245;55,75;1303,399;1269,829;1343,129;1327,348;4,796;5,242;23,038;22,423;2,155;49,158
666,3365656;0,979;0,979;0,978;0,977;0,977;4,856;0,00025;0,025;27,035;34,574;45,913;50,762;56,135;55,796;1303,171;1269,886;1339,023;1323,19;4,795;5,28;23,108;22,468;2,094;48,993
666,3367294;0,98;0,98;0,979;0,978;0,978;4,86;0,00025;0,025;27,043;34,666;45,928;50,859;56,03;55,839;1301,351;1267,61;1335,259;1319,544;4,796;5,301;23,045;22,616;2,094;48,952
666,3368867;0,981;0,981;0,979;0,979;0,978;4,864;0,00025;0,025;27,044;34,775;45,922;50,919;55,899;55,828;1300,327;1266,244;1331,096;1315,614;4,795;5,34;23,036;22,616;2,095;49,007
666,3370689;0,982;0,982;0,98;0,979;0,98;4,866;0,00025;0,025;27,052;34,843;45,928;50,939;55,789;55,798;1298,848;1265,391;1327,047;1311,285;4,794;5,36;23,036;22,614;2,104;49,012
